is_shorts,duration_seconds,channel_subscriber_count,channel_view_count,channel_video_count,channel_age_days,video_category_id,video_trending_country,channel_country_int,video_licensed_content,publish_hour,publish_day_of_week,title_length,tag_count,reach_level
0,9975.0,152000.0,66618026.0,3811.0,5387,6,0,18,0,17,0,56,1,1
0,3173.0,3260000.0,2410833240.0,5490.0,6101,6,1,45,1,6,0,54,1,1
0,17411.0,24100.0,19349643.0,2285.0,1601,4,0,18,1,16,0,22,1,1
0,580.0,4730.0,2334647.0,90.0,94,6,1,18,1,2,0,29,1,1
0,42897.0,31400000.0,5517169004.0,4734.0,4380,4,0,20,1,17,5,56,0,2
1,54.0,102000.0,106877893.0,1473.0,1269,10,1,53,1,3,5,35,1,1
0,13888.0,8420.0,2744870.0,289.0,677,6,1,45,1,17,1,89,1,1
0,882.0,348000.0,156559384.0,5013.0,5165,6,1,45,1,9,0,69,1,1
0,387.0,38200.0,12163573.0,410.0,584,6,1,53,1,13,2,22,1,1
0,1060.0,52200.0,15544946.0,546.0,3431,6,1,45,1,16,0,33,1,1
0,453.0,358000.0,231506748.0,9378.0,7053,6,1,45,1,11,5,51,1,1
0,242.0,71800.0,65500991.0,401.0,1889,10,1,53,0,11,1,38,1,1
0,977.0,185000.0,115597253.0,1760.0,6400,6,1,45,1,14,3,81,1,1
0,496.0,80800.0,18172409.0,397.0,963,6,1,45,1,1,3,40,0,1
0,123.0,2790000.0,2212619653.0,2119.0,1067,10,1,18,1,13,1,46,1,1
0,906.0,8310.0,17896.0,9.0,1997,10,1,45,0,15,2,62,0,1
0,546.0,93700.0,57673281.0,2166.0,5220,6,1,45,1,7,2,60,1,1
0,820.0,162000.0,29892572.0,681.0,1003,6,1,54,1,11,6,81,0,1
0,369.0,14600.0,5077956.0,259.0,807,6,1,18,1,6,4,18,0,1
0,10181.0,312000.0,202163710.0,4466.0,2013,13,1,45,1,8,5,64,0,1
0,577.0,92100.0,54378429.0,2043.0,5220,6,1,45,1,10,5,62,1,1
1,60.0,1400000.0,1973859776.0,9259.0,5049,4,1,45,1,3,6,36,1,2
0,534.0,49500.0,6315065.0,384.0,3423,6,1,54,1,6,4,28,0,1
0,118.0,57100.0,47948476.0,1282.0,896,10,1,18,1,0,3,98,1,1
1,15.0,6760000.0,6432340369.0,1320.0,1149,8,1,19,1,9,2,21,0,3
0,750.0,1710.0,12080.0,2.0,438,10,0,18,1,3,1,53,0,1
1,44.0,704000.0,440414430.0,1019.0,832,7,1,53,1,14,4,52,0,3
0,61.0,762000.0,184948217.0,295.0,3361,10,1,45,0,9,1,26,0,1
0,23715.0,2250000.0,454895612.0,1343.0,2496,6,1,23,1,11,5,59,1,2
0,564.0,69200.0,27291275.0,1370.0,5028,6,1,45,1,10,3,62,1,1
1,34.0,2330000.0,487393166.0,15708.0,2022,5,1,45,1,2,1,34,1,1
1,59.0,20200.0,25035268.0,971.0,638,10,1,18,1,0,2,59,1,1
0,21961.0,132000.0,44753773.0,287.0,960,6,1,45,0,11,6,50,1,1
1,38.0,295000.0,238718753.0,7681.0,1920,4,1,45,1,4,0,48,1,2
0,3796.0,65900.0,22959175.0,8143.0,3721,6,0,18,1,13,1,65,1,1
0,1151.0,724000.0,281744132.0,1465.0,1998,6,1,45,1,11,3,76,1,1
0,70.0,184000.0,98943933.0,353.0,2275,5,0,53,1,11,2,93,1,2
0,725.0,29400.0,13880371.0,294.0,531,6,1,54,1,2,4,44,1,1
0,415.0,3920.0,1697755.0,70.0,94,6,1,18,1,10,2,30,1,1
0,368.0,31600.0,5065905.0,542.0,720,6,1,45,1,9,1,79,1,1
0,555.0,110000.0,45913760.0,1081.0,1626,6,0,45,1,9,2,76,1,1
0,5391.0,42100.0,10583783.0,3780.0,3944,6,0,9,1,22,6,92,1,1
0,2673.0,325000.0,104861215.0,978.0,1935,6,1,45,1,12,4,80,1,1
0,5922.0,41700.0,9088676.0,39.0,5207,8,1,53,1,12,0,94,1,2
0,20174.0,249000.0,54174004.0,2064.0,2977,6,1,45,0,14,6,62,0,1
0,68.0,2720000.0,668490934.0,479.0,2184,6,1,53,1,14,1,41,1,1
1,58.0,88100.0,67624191.0,657.0,520,10,1,18,1,11,2,37,1,1
0,1516.0,64300.0,80208559.0,2263.0,3976,6,1,45,1,10,0,83,1,1
0,3970.0,3480000.0,1888715379.0,3475.0,4699,4,1,23,0,14,4,25,1,3
0,529.0,465000.0,300383904.0,2931.0,4429,6,1,45,1,4,1,67,1,1
0,1563.0,537000.0,246825742.0,1898.0,2799,6,1,45,1,11,2,19,1,1
0,1130.0,95500.0,71246379.0,1358.0,3273,6,0,45,1,2,1,100,1,1
0,227.0,122000.0,131355006.0,2652.0,1616,10,0,25,1,8,1,62,0,1
1,46.0,100000.0,36842558.0,133.0,518,10,1,18,1,9,6,61,1,2
0,1292.0,3920000.0,1516187098.0,12262.0,4866,6,1,54,1,0,2,32,1,1
0,871.0,17100.0,19002617.0,316.0,522,10,1,45,1,9,3,35,0,1
0,850.0,269000.0,172239248.0,9429.0,4558,6,1,45,1,9,3,39,1,1
0,15907.0,140000.0,15341650.0,256.0,2798,6,1,54,1,18,3,53,0,1
0,6599.0,74300.0,24129899.0,8359.0,3721,6,0,18,1,16,1,54,1,1
0,542.0,367000.0,267427709.0,1767.0,2264,6,1,18,1,3,5,31,1,1
0,117.0,2670.0,5292706.0,1038.0,2097,6,1,18,1,6,2,94,1,1
0,238.0,12500.0,34244330.0,1073.0,975,8,1,45,1,2,2,60,1,1
0,568.0,533000.0,56840839.0,961.0,2952,6,1,45,1,10,2,34,0,1
0,645.0,21600.0,6938663.0,589.0,3888,6,1,45,1,9,4,63,1,1
0,574.0,13100.0,2781689.0,285.0,249,6,1,45,1,2,6,37,0,1
0,614.0,527000.0,52506737.0,919.0,2952,6,1,45,1,10,6,57,0,1
0,480.0,1910.0,302394.0,38.0,1305,6,1,18,1,12,2,35,0,1
0,16812.0,807000.0,337030028.0,792.0,2019,6,0,23,0,13,5,27,1,3
0,41300.0,356000.0,225135576.0,8177.0,6423,14,1,45,1,9,0,52,1,3
0,66.0,56700.0,13312127.0,143.0,549,7,0,45,1,6,2,17,1,2
0,19004.0,118000.0,109359322.0,2462.0,3912,6,1,45,1,22,5,67,1,1
1,50.0,21400000.0,4928349860.0,1100.0,4740,6,1,54,0,14,1,43,1,2
1,57.0,1250000.0,1402864414.0,45527.0,7258,4,1,45,1,10,0,30,0,1
0,17904.0,1680000.0,564679305.0,1981.0,2242,6,0,23,1,15,1,44,1,2
0,633.0,236000.0,176268472.0,995.0,3617,6,1,45,1,11,2,66,1,1
0,246.0,2210.0,1215999.0,207.0,338,8,1,45,1,12,3,63,1,1
0,682.0,140000.0,37260064.0,288.0,982,6,1,25,1,2,2,53,1,1
0,1026.0,334000.0,242798903.0,1314.0,4748,6,0,18,1,11,4,49,1,1
0,1701.0,582000.0,401366413.0,10655.0,4452,6,0,54,1,12,4,40,0,1
0,518.0,24900.0,12081442.0,452.0,307,6,1,18,1,9,3,57,1,1
0,1027.0,143000.0,58876775.0,1576.0,4920,6,1,25,1,13,6,48,1,1
0,16059.0,359000.0,42573926.0,786.0,2078,4,1,45,1,17,4,5,0,1
0,770.0,60700.0,42596688.0,1135.0,1262,6,1,45,1,9,1,42,1,1
0,15858.0,12700000.0,4651156613.0,5803.0,4306,6,0,53,1,15,5,42,0,3
0,13698.0,37300.0,69188844.0,3086.0,5001,4,1,45,1,15,0,26,0,1
0,244.0,2260.0,48691860.0,246.0,4414,8,1,54,1,10,1,2,1,1
0,646.0,193000.0,139848719.0,2537.0,4677,6,1,45,1,4,4,76,1,1
0,42352.0,2470000.0,907774471.0,2080.0,2830,6,1,23,1,0,5,33,1,2
0,632.0,351000.0,157570030.0,5043.0,5165,6,1,45,1,9,2,67,1,1
1,16.0,248000.0,422685520.0,6564.0,3199,11,0,45,1,11,2,35,1,2
1,56.0,120000.0,113805457.0,1337.0,1989,6,1,53,1,11,0,46,1,2
1,16.0,21700000.0,14711571942.0,6471.0,7062,13,1,2,1,8,5,43,1,3
0,18764.0,41400.0,41808876.0,5390.0,5330,6,1,45,1,16,0,97,0,1
0,6953.0,330000.0,440637047.0,7314.0,4833,7,1,45,1,16,5,35,1,1
0,1693.0,39900.0,10975822.0,338.0,2454,6,1,18,1,10,4,36,1,1
0,15640.0,1650000.0,2416945671.0,12236.0,2566,6,1,41,1,12,5,29,1,3
0,1839.0,88500.0,20132933.0,311.0,1059,6,1,18,1,5,2,69,0,1
0,711.0,6830.0,2121264.0,330.0,1347,6,0,18,1,10,1,36,0,1
0,450.0,1580.0,535167.0,20.0,1932,10,1,54,1,2,3,38,0,1
0,17494.0,145000.0,16412769.0,275.0,2798,6,1,54,1,18,3,27,0,1
1,15.0,577000.0,496631007.0,4793.0,2355,4,1,45,1,14,3,71,1,1
0,15828.0,35900.0,64522071.0,2917.0,5001,6,1,45,1,16,2,43,1,1
0,458.0,115000.0,6057922.0,27.0,256,6,0,54,0,11,1,40,0,2
0,278.0,2.0,7419.0,15.0,1382,8,1,54,1,9,5,9,1,1
0,663.0,15200.0,10444499.0,1556.0,1396,6,0,54,1,12,1,57,0,1
0,4864.0,19200.0,8843195.0,1590.0,4801,6,0,45,1,14,4,52,1,1
0,944.0,270000.0,175245008.0,9507.0,4558,6,1,45,1,5,0,61,1,1
0,465.0,25200.0,10572015.0,439.0,448,6,1,18,1,8,6,52,1,1
0,12110.0,561000.0,376954416.0,3019.0,4058,6,1,45,1,5,6,61,1,1
0,2961.0,246000.0,158118375.0,1445.0,3383,4,0,18,1,16,4,52,1,1
1,60.0,36300.0,4773587.0,394.0,2534,4,1,45,1,14,5,46,1,1
0,1085.0,46300.0,6009941.0,510.0,3852,6,1,45,1,10,1,69,1,1
0,14917.0,13200000.0,4825278154.0,5863.0,4306,6,0,53,1,15,5,38,0,3
0,579.0,27900.0,18325745.0,870.0,1316,10,1,54,1,16,0,74,1,1
0,1251.0,511000.0,40366860.0,801.0,2952,6,1,45,1,11,4,66,0,1
0,255.0,2900000.0,6852319495.0,487909.0,7227,9,1,45,1,14,1,49,1,2
0,185.0,365000.0,560689541.0,828.0,2213,8,1,45,1,12,4,50,1,1
0,1244.0,67800.0,6297294.0,350.0,5578,6,1,45,1,1,1,75,0,1
0,2582.0,266000.0,139466225.0,4202.0,4727,6,0,25,1,12,2,66,0,1
0,68.0,539000.0,566509932.0,15880.0,4641,4,0,45,1,8,0,35,1,2
0,486.0,10200.0,1316056.0,64.0,3923,6,1,53,1,9,3,22,0,1
0,584.0,180000.0,146625561.0,2310.0,1849,6,1,45,1,10,6,72,1,1
0,13919.0,2410000.0,896994271.0,38019.0,4403,4,1,54,1,16,1,99,1,2
0,10519.0,326000.0,430988075.0,7208.0,4833,7,1,45,1,17,6,31,0,1
0,861.0,123000.0,132519770.0,2667.0,1616,10,1,25,1,7,4,60,0,1
0,12730.0,12600000.0,4642549461.0,5799.0,4306,6,0,53,1,16,4,41,0,2
1,35.0,176000.0,63636040.0,2852.0,1262,5,1,53,1,9,2,38,1,1
0,1324.0,29400.0,3041459.0,86.0,4131,6,1,45,1,9,6,39,0,1
0,678.0,29100.0,3497001.0,290.0,5220,6,0,18,1,2,0,66,1,1
0,7497.0,59700.0,8695104.0,197.0,668,4,1,18,1,11,2,99,1,1
0,7360.0,457000.0,248499713.0,72083.0,5665,9,1,45,1,8,2,91,1,1
0,564.0,55700.0,24267853.0,1861.0,2277,6,1,45,1,14,5,38,1,1
0,511.0,635000.0,26883166.0,5740.0,2398,5,1,18,1,2,0,41,1,1
0,192.0,13500000.0,4481694559.0,51902.0,7134,13,0,42,1,21,5,58,1,3
0,508.0,203000.0,97675349.0,2645.0,5083,6,1,45,1,9,2,42,1,1
0,591.0,141000.0,25414637.0,114.0,238,6,1,45,1,9,6,58,1,1
0,892.0,164000.0,20225096.0,334.0,2798,6,1,45,1,8,4,60,0,1
0,266.0,47800.0,209241895.0,254.0,2661,8,1,54,1,2,3,8,1,1
0,330.0,51600.0,33610622.0,582.0,1185,8,0,52,1,21,2,33,1,2
1,17.0,601000.0,325320956.0,3178.0,1160,10,1,18,1,3,1,42,1,1
0,967.0,15700.0,1662225.0,53.0,6090,6,0,18,1,12,1,35,1,1
1,12.0,388000.0,153731.0,76.0,1234,10,1,18,1,1,1,33,1,1
0,278.0,157000.0,109703037.0,39.0,3804,8,1,25,1,12,4,30,0,2
0,651.0,184000.0,114453939.0,1746.0,6400,6,1,45,1,9,5,69,1,1
0,485.0,45900.0,21074396.0,1187.0,1112,6,1,45,1,4,0,59,0,1
0,875.0,92300.0,58891587.0,1184.0,4798,6,1,54,1,10,0,58,0,1
0,736.0,11100.0,1051962.0,29.0,644,6,1,45,1,3,6,51,1,1
0,960.0,1290.0,249185.0,24.0,188,6,1,39,1,17,1,21,1,1
0,262.0,416000.0,442499090.0,223.0,3216,8,1,54,1,11,1,60,0,1
0,12437.0,531000.0,54708707.0,503.0,540,6,0,23,1,7,5,49,0,1
0,191.0,21.0,9009.0,9.0,346,8,1,54,1,16,2,7,1,1
0,500.0,37300.0,11984456.0,598.0,1742,6,1,18,1,2,3,67,0,1
0,10652.0,14800.0,6000639.0,846.0,330,4,1,45,1,15,3,20,0,1
0,26802.0,1300000.0,271428798.0,1213.0,2636,6,0,23,1,17,2,45,0,2
0,1397.0,794000.0,99128365.0,700.0,2325,7,1,45,1,10,2,39,0,2
0,193.0,775000.0,713723915.0,29976.0,4589,13,1,45,1,3,5,33,0,2
0,730.0,21000.0,7141889.0,64.0,2258,4,1,1,1,10,5,40,1,1
0,452.0,33500.0,6348591.0,167.0,729,6,1,18,1,16,4,69,1,1
0,304.0,29200.0,1055595336.0,2604.0,4476,8,1,54,1,10,5,9,1,1
0,97.0,133000.0,147683053.0,1226.0,862,10,1,18,1,10,2,51,1,1
0,702.0,18000.0,3933549.0,914.0,2872,6,0,18,1,10,0,72,1,1
0,19426.0,31900.0,8468092.0,1033.0,1866,6,1,45,1,14,6,58,1,1
0,879.0,157000.0,221764587.0,29576.0,2883,4,0,18,1,18,6,50,1,1
0,162.0,844000.0,333695960.0,35.0,3624,8,0,23,1,13,5,17,1,1
0,6384.0,385000.0,274312203.0,5037.0,7065,6,1,45,1,10,2,60,1,1
0,18333.0,19000.0,9400654.0,2185.0,2333,10,1,18,1,10,4,19,0,1
0,6758.0,153000.0,20573194.0,241.0,1785,6,0,25,1,15,1,27,1,1
0,148.0,458000.0,414902916.0,14083.0,3413,9,1,45,1,6,6,61,1,1
0,507.0,78000.0,30274176.0,273.0,360,6,1,18,1,11,5,40,1,1
0,662.0,59600.0,10826695.0,387.0,4434,6,0,18,1,13,3,77,1,1
0,568.0,66500.0,11980754.0,101.0,1321,6,1,54,1,10,3,37,1,1
0,7571.0,991000.0,229065768.0,721.0,725,5,0,18,1,4,4,92,1,3
0,12815.0,186000.0,35662945.0,316.0,2110,13,1,52,1,16,6,71,1,2
0,268.0,196.0,101210.0,3.0,174,8,1,54,1,23,1,2,1,1
0,611.0,195000.0,144042681.0,2622.0,4677,6,1,45,1,4,0,83,1,1
0,1215.0,64200.0,79910582.0,2253.0,3976,6,1,45,1,10,1,88,1,1
0,19607.0,67200.0,26898266.0,2373.0,2758,6,1,45,0,13,4,54,1,1
0,954.0,528000.0,142891967.0,651.0,4614,6,1,45,1,12,4,61,0,1
0,245.0,2460000.0,2969681284.0,12770.0,3714,4,0,18,1,7,3,97,1,1
0,177.0,79200000.0,42828579300.0,2943.0,6442,8,1,41,1,14,3,53,1,2
1,19.0,31300000.0,25790795017.0,2615.0,6573,8,1,54,1,15,1,33,1,1
1,23.0,97300000.0,15053314125.0,329.0,6496,10,0,53,1,18,2,25,1,3
0,920.0,559000.0,363868422.0,2862.0,4058,6,1,45,1,10,1,45,1,1
0,342.0,149000.0,150930175.0,423.0,651,10,1,51,1,21,2,46,1,2
0,204.0,32500.0,12236701.0,687.0,6104,6,0,18,1,9,2,51,1,1
0,286.0,27200.0,20946616.0,369.0,1737,6,1,18,1,12,4,17,0,1
0,812.0,215000.0,130710606.0,2210.0,3882,6,1,45,1,9,1,63,0,1
0,492.0,558000.0,360303153.0,2837.0,4058,6,1,45,1,12,4,47,1,1
0,179.0,317000.0,78241713.0,639.0,6356,8,1,45,1,9,5,15,0,1
0,2062.0,123000.0,121523556.0,7825.0,5794,6,0,18,1,10,0,35,0,1
0,3356.0,3250000.0,2393828460.0,5458.0,6101,6,1,45,1,9,2,57,1,1
0,3726.0,56000.0,22275974.0,532.0,1159,6,1,45,1,12,1,93,0,1
0,1097.0,2110000.0,852738315.0,2767.0,3992,6,0,52,1,13,0,45,0,1
1,47.0,171000.0,187754564.0,23148.0,4020,9,1,45,1,12,3,55,1,1
0,757.0,696.0,63566.0,3.0,4059,10,1,54,0,14,5,23,0,1
0,11819.0,152000.0,67675912.0,3911.0,5387,6,0,18,1,17,1,74,1,1
0,16730.0,36900.0,67464951.0,3025.0,5001,4,1,45,1,16,2,27,0,1
0,691.0,21500.0,2542349.0,34.0,211,6,1,25,1,11,0,40,0,1
0,658.0,228000.0,54428905.0,794.0,2938,6,1,45,1,11,4,37,1,1
0,242.0,31300.0,11352454.0,623.0,6104,6,0,18,1,8,5,57,0,1
0,731.0,12300.0,1685605.0,54.0,265,6,0,45,1,9,3,73,0,1
0,542.0,17000.0,4357604.0,316.0,249,6,1,45,1,11,4,41,0,1
1,45.0,352000.0,329353754.0,8921.0,1920,4,1,45,1,4,1,46,1,1
0,511.0,638000.0,27555086.0,5826.0,2398,5,0,18,1,2,6,42,1,1
0,8053.0,512.0,10812.0,6.0,2092,4,0,18,0,18,5,12,0,1
0,12121.0,2430000.0,834815372.0,1945.0,2830,6,0,23,1,15,4,67,1,2
0,741.0,4860.0,1608764.0,65.0,7225,6,1,45,1,3,6,41,1,1
0,6485.0,28900.0,5379254.0,33.0,5207,8,1,53,1,12,1,92,1,1
0,8703.0,27900.0,3698568.0,29.0,427,10,1,45,1,3,1,91,1,2
0,225.0,292.0,8442294.0,264.0,2705,8,0,54,1,5,1,4,1,1
0,207.0,204.0,32258872.0,80.0,2718,8,1,54,1,10,1,45,1,1
0,11913.0,21200.0,3454232.0,1212.0,1872,6,0,18,1,17,0,78,0,1
0,964.0,384000.0,143013376.0,3158.0,912,5,1,53,1,10,4,51,1,1
1,16.0,1270000.0,562985655.0,1010.0,3587,3,1,53,1,4,0,100,1,3
0,30086.0,5460000.0,3096514602.0,10680.0,3384,6,1,55,0,15,6,80,1,3
0,542.0,202000.0,64252392.0,6459.0,4816,6,0,18,1,9,4,74,0,1
0,527.0,12000.0,3547491.0,94.0,1296,6,1,45,1,1,3,88,1,1
0,4789.0,1080000.0,758811606.0,8840.0,1708,4,1,45,1,12,1,38,1,1
0,239.0,35000.0,37354653.0,33.0,2111,8,1,45,0,12,1,49,0,1
0,587.0,128000.0,86356308.0,753.0,4004,6,1,54,1,4,6,41,1,1
0,552.0,148000.0,74889451.0,936.0,4141,6,1,45,1,10,6,35,1,1
0,2566.0,141000.0,69007151.0,1642.0,3373,6,0,45,1,13,1,61,1,1
0,1382.0,1430000.0,696029451.0,1680.0,5163,9,1,6,1,23,2,62,1,3
0,20089.0,199000.0,46991193.0,2094.0,4458,6,0,23,1,16,2,44,0,1
0,527.0,48300.0,57250021.0,1377.0,1662,6,1,45,1,3,1,47,1,1
0,506.0,201000.0,95963311.0,2566.0,5083,6,1,45,1,12,0,44,1,1
0,550.0,103000.0,36195371.0,3855.0,4250,6,1,45,1,10,0,40,1,1
0,924.0,25700.0,29154013.0,752.0,4381,6,1,54,1,10,4,63,0,1
1,42.0,1930000.0,432624133.0,396.0,4882,10,1,45,1,5,6,14,0,1
1,16.0,102000.0,97297223.0,668.0,520,10,0,18,1,9,3,99,1,1
0,577.0,13000.0,32816328.0,2468.0,1112,6,0,18,1,7,0,27,1,1
0,181.0,24300.0,17940330.0,326.0,1737,6,1,18,1,11,2,19,0,1
0,1098.0,534000.0,147350496.0,672.0,4614,6,1,45,1,10,1,35,0,1
0,188.0,244000.0,187252031.0,130.0,4418,8,1,54,1,15,4,6,1,1
0,21738.0,7850.0,15297477.0,1623.0,3898,6,0,18,1,4,6,63,1,1
0,1639.0,64400.0,63429909.0,1021.0,1354,6,1,45,1,16,3,72,1,1
0,799.0,1010000.0,865421252.0,5796.0,4223,6,1,54,1,9,3,87,1,1
0,6605.0,2010000.0,1882958549.0,1793.0,2013,6,0,23,0,12,2,21,1,1
1,59.0,12600.0,30726808.0,444.0,634,5,1,18,1,9,6,52,1,1
0,6340.0,579000.0,395574336.0,10468.0,4452,6,0,54,1,7,1,68,0,1
0,2276.0,21300.0,1765449.0,167.0,1180,6,0,6,1,12,5,29,1,1
0,1121.0,15200.0,5582523.0,119.0,700,6,1,45,1,3,2,28,0,1
0,807.0,1620000.0,792794023.0,1111.0,5731,6,1,45,1,10,0,65,1,1
1,44.0,9800000.0,9244704576.0,4270.0,1744,7,1,9,1,16,4,41,1,3
0,454.0,107000.0,10239558.0,4285.0,4474,6,1,1,1,1,6,63,1,1
0,1785.0,22500.0,2562116.0,207.0,1180,6,0,6,1,12,5,42,1,1
0,965.0,678000.0,286185764.0,4713.0,1416,4,1,54,1,12,4,56,1,1
0,585.0,1940000.0,1341418766.0,1175.0,4677,6,1,45,1,9,1,27,0,1
1,17.0,26000.0,33402250.0,672.0,585,10,1,18,1,23,3,39,1,1
1,19.0,2670000.0,1532928598.0,1566.0,3587,3,0,53,1,22,6,99,1,3
0,145.0,45600.0,42233455.0,481.0,1759,6,1,18,1,2,1,21,0,1
0,631.0,127000.0,84654043.0,727.0,4004,6,1,54,1,9,6,33,1,1
0,19414.0,281000.0,162257515.0,4581.0,2242,6,1,45,1,14,6,66,1,1
0,42901.0,1220000.0,398408292.0,4101.0,7260,6,0,54,1,23,6,91,0,3
0,2408.0,1630000.0,803355121.0,1119.0,5731,6,1,45,1,10,4,71,1,1
0,19193.0,214000.0,62850625.0,3477.0,1814,6,1,45,1,18,3,44,0,1
0,235.0,18600.0,7043896.0,1077.0,1925,6,1,45,1,13,4,46,0,1
0,1008.0,196000.0,135459858.0,1944.0,6400,6,1,45,1,14,1,75,1,1
0,4126.0,66500.0,23407566.0,8258.0,3721,6,0,18,1,13,2,50,1,1
0,968.0,54400.0,24413599.0,993.0,6623,6,0,18,1,2,2,78,1,1
0,299.0,105000.0,18016969.0,395.0,3113,6,0,6,1,9,2,49,0,1
0,342.0,102000.0,42651424.0,34.0,4564,8,1,54,0,11,3,27,0,1
0,11979.0,178000.0,140702266.0,2225.0,1849,6,1,45,1,13,6,15,0,1
0,77.0,652000.0,1498576300.0,109276.0,5033,10,1,45,1,12,0,43,1,2
0,243.0,3720.0,3795177.0,34.0,673,8,1,54,1,10,3,15,1,1
0,616.0,106000.0,33278186.0,702.0,2099,6,1,45,1,6,3,67,1,1
0,540.0,18000.0,9822220.0,132.0,246,4,0,54,1,9,1,63,0,1
0,29163.0,116000.0,20298645.0,1213.0,3220,4,0,18,1,15,6,59,0,1
0,757.0,270000.0,269975532.0,9628.0,2508,9,1,45,1,7,3,94,1,1
0,16448.0,119000.0,114199086.0,2509.0,3912,6,1,45,1,19,2,70,1,1
0,244.0,33200.0,12841164.0,730.0,6104,6,0,18,1,4,0,48,1,1
0,237.0,20.0,10529.0,5.0,58,8,1,54,1,15,1,2,1,1
0,773.0,2290.0,1086446.0,9.0,4201,6,1,54,0,19,2,19,0,1
0,17864.0,2890000.0,1803528209.0,46102.0,5345,9,1,45,1,14,6,70,1,2
0,624.0,1000000.0,846855122.0,5567.0,4223,6,0,54,1,9,6,78,1,1
0,8204.0,151000.0,18021260.0,302.0,2798,6,1,54,1,17,2,40,0,1
0,109.0,51500.0,39567250.0,912.0,1060,2,1,18,1,11,6,60,1,1
0,266.0,2860000.0,4414197516.0,2528.0,6010,8,1,54,1,2,1,100,0,3
0,85.0,403000.0,147938635.0,699.0,529,10,1,53,1,6,1,99,1,3
0,162.0,5.0,14029.0,1.0,73,8,1,54,1,10,3,8,1,1
0,165.0,31700.0,3925948167.0,171.0,3451,8,1,54,1,4,4,4,1,3
0,941.0,149000.0,50503667.0,1889.0,2522,6,1,45,1,12,6,67,1,1
0,885.0,1110000.0,283780870.0,424.0,3202,4,1,45,1,10,4,21,0,1
0,86.0,8820000.0,4960558904.0,626.0,2715,8,1,23,0,9,6,14,0,3
1,20.0,3030000.0,7368245479.0,512338.0,7227,9,1,45,1,5,2,44,1,2
0,593.0,107000.0,32820397.0,828.0,1960,6,1,25,1,10,2,57,1,1
0,11026.0,142000.0,15764727.0,263.0,2798,6,1,54,1,18,4,35,0,1
0,943.0,256000.0,95927038.0,3430.0,1262,5,1,53,1,10,3,37,1,1
0,445.0,777000.0,313934810.0,848.0,3916,11,1,45,1,12,3,32,0,2
0,1025.0,335000.0,113893048.0,1709.0,5235,6,1,45,1,12,1,55,1,1
1,23.0,9590000.0,7320910727.0,1854.0,1807,10,1,53,1,14,3,74,1,3
0,383.0,79000.0,66139741.0,682.0,948,6,1,45,1,23,1,26,0,1
0,445.0,58200.0,10488070.0,381.0,4434,6,0,18,1,12,2,88,1,1
0,15421.0,554000.0,564006910.0,54199.0,5337,13,1,45,1,14,5,56,1,3
0,1380.0,64000.0,62823287.0,1008.0,1354,6,1,45,1,16,2,78,1,1
0,10347.0,435000.0,403644443.0,16937.0,2832,9,1,45,1,7,3,100,1,1
0,1195.0,70700.0,78091274.0,1200.0,4126,6,1,45,1,4,4,78,1,1
0,687.0,92200.0,58207927.0,1167.0,4798,6,1,54,1,10,3,56,0,1
0,11580.0,2820000.0,1510333248.0,1020.0,2868,4,0,23,1,13,5,59,0,1
0,380.0,25300.0,7835976.0,93.0,591,6,1,53,1,10,0,18,1,1
0,110.0,32500000.0,10681619765.0,8690.0,4938,4,0,53,1,15,0,47,1,2
0,350.0,25100.0,24149663.0,4999.0,5116,6,0,18,1,11,3,55,1,1
0,728.0,207000.0,278631624.0,2770.0,5206,6,1,45,1,18,6,46,0,1
0,33111.0,65100.0,24081937.0,30.0,71,6,1,9,1,23,6,73,1,3
1,18.0,11300.0,12785308.0,395.0,505,10,1,18,1,20,4,34,1,1
0,13017.0,152000.0,66934611.0,3842.0,5387,6,0,18,1,17,6,50,1,1
0,3233.0,203000.0,66175229.0,6571.0,4816,6,0,18,1,15,4,54,1,1
0,1296.0,57200.0,41445114.0,1012.0,2180,6,1,45,1,8,5,56,1,1
0,485.0,1730.0,462950.0,55.0,4241,10,1,54,0,2,0,35,0,1
0,1784.0,56300.0,37250804.0,1124.0,4979,6,0,54,1,9,6,50,1,1
0,1480.0,19000.0,392787.0,76.0,1180,6,0,6,0,11,4,26,1,1
0,17793.0,20400.0,9637581.0,4505.0,3534,13,0,18,1,16,2,99,1,1
0,333.0,402000.0,412204377.0,175.0,3216,8,1,54,1,11,3,47,0,1
1,53.0,1730000.0,4668889632.0,36493.0,4882,4,1,45,1,4,1,22,1,2
1,21.0,78500000.0,41207335866.0,2750.0,6442,8,1,41,1,9,6,42,1,1
0,1869.0,374000.0,75693050.0,610.0,1660,4,1,53,0,11,4,31,0,1
0,933.0,535000.0,147832923.0,675.0,4614,6,1,45,1,9,0,42,0,1
0,722.0,90100.0,8128024.0,36.0,238,6,1,45,1,11,0,59,1,1
0,27547.0,1700000.0,616175918.0,2987.0,2242,6,0,23,1,21,6,66,1,2
0,548.0,104000.0,257681801.0,24519.0,2307,6,1,54,1,3,1,46,1,1
1,56.0,17200.0,40829192.0,560.0,634,5,1,18,1,11,0,57,1,1
0,747.0,57900.0,67766651.0,2669.0,2158,6,1,45,1,4,0,42,1,1
0,520.0,162000.0,128497768.0,503.0,4875,6,1,45,1,10,6,36,1,1
